Female,Male,Other,Home Mortage,Home Owner,Rent,ID,Age,Experience,Income,ZIP Code,Family,CCAvg,Education,Mortgage,Personal Loan,Securities Account,CD Account,Online,CreditCard
0.0,1.0,0.0,0.0,1.0,0.0,3749.0,33.0,7.0,100.0,94025.0,1.0,2.7,2.0,126.0,0.0,0.0,0.0,1.0,0.0
0.0,1.0,0.0,0.0,1.0,0.0,3750.0,43.0,19.0,70.0,90095.0,3.0,2.33333333333333,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,1.0,0.0,0.0,1.0,0.0,3751.0,57.0,32.0,52.0,90266.0,3.0,0.5,2.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,1.0,0.0,0.0,1.0,0.0,3752.0,26.0,2.0,12.0,94591.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,1.0,0.0,0.0,1.0,0.0,3753.0,55.0,30.0,82.0,93003.0,4.0,1.3,3.0,219.0,0.0,0.0,0.0,0.0,1.0
0.0,1.0,0.0,0.0,1.0,0.0,3754.0,30.0,4.0,34.0,95351.0,2.0,0.3,2.0,0.0,0.0,0.0,0.0,1.0,1.0
0.0,1.0,0.0,0.0,1.0,0.0,3755.0,63.0,37.0,112.0,93106.0,4.0,2.4,3.0,0.0,0.0,0.0,0.0,1.0,1.0
0.0,1.0,0.0,0.0,1.0,0.0,3756.0,55.0,25.0,42.0,94115.0,3.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,1.0,0.0,0.0,1.0,0.0,3757.0,35.0,11.0,83.0,92122.0,2.0,2.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,1.0,0.0,3758.0,45.0,21.0,142.0,91101.0,1.0,1.4,2.0,0.0,1.0,0.0,0.0,1.0,0.0
0.0,1.0,0.0,0.0,1.0,0.0,3759.0,47.0,23.0,193.0,94720.0,2.0,6.66666666666667,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,1.0,0.0,0.0,1.0,0.0,3760.0,31.0,4.0,29.0,92093.0,4.0,1.5,2.0,121.0,0.0,0.0,0.0,1.0,1.0
0.0,1.0,0.0,0.0,1.0,0.0,3761.0,56.0,26.0,70.0,91107.0,3.0,1.4,3.0,273.0,0.0,0.0,0.0,1.0,1.0
0.0,1.0,0.0,0.0,1.0,0.0,3762.0,49.0,24.0,25.0,95831.0,2.0,0.7,3.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,1.0,0.0,0.0,1.0,0.0,3763.0,53.0,27.0,84.0,95616.0,2.0,1.1,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,1.0,0.0,0.0,1.0,0.0,3764.0,62.0,36.0,81.0,95051.0,3.0,4.4,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,1.0,0.0,0.0,1.0,0.0,3765.0,63.0,37.0,15.0,94720.0,2.0,0.4,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,1.0,0.0,3766.0,26.0,0.0,54.0,94706.0,3.0,0.3,3.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,1.0,0.0,0.0,1.0,0.0,3768.0,40.0,16.0,83.0,95819.0,4.0,2.66666666666667,1.0,0.0,0.0,0.0,0.0,1.0,1.0
0.0,1.0,0.0,0.0,1.0,0.0,3769.0,42.0,16.0,62.0,94309.0,1.0,0.7,3.0,170.0,0.0,0.0,1.0,1.0,1.0
0.0,1.0,0.0,0.0,1.0,0.0,3770.0,29.0,4.0,134.0,90095.0,2.0,3.3,1.0,204.0,0.0,0.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,1.0,0.0,3771.0,40.0,16.0,75.0,94306.0,3.0,2.33333333333333,1.0,79.0,0.0,0.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,1.0,0.0,3772.0,31.0,7.0,109.0,91711.0,2.0,2.0,2.0,341.0,0.0,0.0,0.0,0.0,1.0
0.0,1.0,0.0,0.0,1.0,0.0,3773.0,35.0,10.0,152.0,94112.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,1.0,0.0,0.0,1.0,0.0,3774.0,62.0,36.0,83.0,93940.0,4.0,2.4,3.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,1.0,0.0,3775.0,51.0,26.0,52.0,92521.0,4.0,1.8,3.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,1.0,0.0,0.0,1.0,0.0,3776.0,32.0,6.0,31.0,90275.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0
1.0,0.0,0.0,0.0,1.0,0.0,3777.0,27.0,3.0,135.0,93108.0,3.0,2.7,3.0,428.0,1.0,0.0,0.0,0.0,1.0
0.0,1.0,0.0,0.0,1.0,0.0,3778.0,62.0,37.0,98.0,94706.0,1.0,0.9,1.0,151.0,0.0,0.0,0.0,1.0,0.0
0.0,1.0,0.0,0.0,1.0,0.0,3779.0,65.0,41.0,14.0,95814.0,4.0,0.6,2.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,1.0,0.0,3780.0,53.0,27.0,64.0,93407.0,4.0,2.6,1.0,0.0,0.0,0.0,0.0,1.0,1.0
0.0,1.0,0.0,0.0,1.0,0.0,3781.0,49.0,25.0,109.0,92780.0,2.0,6.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,1.0,0.0,3782.0,65.0,40.0,118.0,94104.0,1.0,1.3,1.0,333.0,0.0,0.0,1.0,1.0,1.0
0.0,1.0,0.0,0.0,1.0,0.0,3783.0,30.0,5.0,80.0,91311.0,4.0,2.2,2.0,0.0,0.0,1.0,0.0,1.0,0.0
0.0,1.0,0.0,0.0,1.0,0.0,3784.0,60.0,34.0,51.0,90028.0,3.0,1.4,3.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,1.0,0.0,3785.0,30.0,6.0,115.0,94611.0,4.0,3.8,2.0,0.0,1.0,0.0,0.0,1.0,0.0
0.0,1.0,0.0,0.0,1.0,0.0,3786.0,54.0,28.0,83.0,95841.0,1.0,2.4,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,1.0,0.0,0.0,1.0,0.0,3787.0,54.0,28.0,90.0,91301.0,1.0,0.3,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,1.0,0.0,0.0,1.0,0.0,3788.0,37.0,12.0,28.0,95616.0,4.0,1.7,1.0,0.0,0.0,1.0,1.0,1.0,0.0
0.0,1.0,0.0,0.0,1.0,0.0,3789.0,32.0,7.0,82.0,95616.0,2.0,2.5,1.0,221.0,0.0,0.0,0.0,1.0,1.0
0.0,1.0,0.0,0.0,1.0,0.0,3790.0,51.0,27.0,24.0,94301.0,3.0,0.4,1.0,0.0,0.0,0.0,0.0,1.0,1.0
0.0,1.0,0.0,0.0,1.0,0.0,3791.0,46.0,22.0,71.0,92029.0,2.0,1.7,1.0,0.0,0.0,0.0,0.0,1.0,1.0
0.0,1.0,0.0,0.0,1.0,0.0,3792.0,41.0,17.0,80.0,91330.0,1.0,0.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,1.0,0.0,3793.0,62.0,36.0,109.0,92709.0,4.0,1.7,3.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,1.0,0.0,0.0,1.0,0.0,3794.0,54.0,28.0,140.0,91711.0,1.0,2.9,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,1.0,0.0,0.0,1.0,0.0,3795.0,52.0,27.0,39.0,92612.0,4.0,0.2,2.0,0.0,0.0,1.0,0.0,1.0,0.0
0.0,1.0,0.0,0.0,1.0,0.0,3796.0,51.0,25.0,39.0,94010.0,1.0,1.2,2.0,98.0,0.0,0.0,0.0,1.0,0.0
0.0,1.0,0.0,0.0,1.0,0.0,3797.0,25.0,-1.0,50.0,94920.0,3.0,2.4,2.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,1.0,0.0,3798.0,61.0,35.0,31.0,92521.0,2.0,0.3,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,1.0,0.0,0.0,1.0,0.0,3799.0,55.0,25.0,35.0,93943.0,3.0,1.0,3.0,144.0,0.0,0.0,0.0,1.0,1.0
0.0,1.0,0.0,0.0,1.0,0.0,3800.0,37.0,11.0,44.0,93109.0,4.0,0.2,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,1.0,0.0,0.0,1.0,0.0,3801.0,64.0,38.0,35.0,93955.0,1.0,0.5,3.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,1.0,0.0,0.0,1.0,0.0,3802.0,34.0,8.0,20.0,95616.0,2.0,0.3,1.0,106.0,0.0,0.0,0.0,1.0,1.0
0.0,1.0,0.0,0.0,1.0,0.0,3803.0,31.0,7.0,10.0,95616.0,4.0,0.7,2.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,1.0,0.0,0.0,1.0,0.0,3804.0,42.0,18.0,83.0,95929.0,4.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,1.0,0.0,0.0,1.0,0.0,3805.0,47.0,22.0,193.0,95842.0,2.0,7.9,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,1.0,0.0,0.0,1.0,0.0,3806.0,29.0,5.0,84.0,93109.0,3.0,0.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,1.0,0.0,3807.0,34.0,8.0,41.0,92096.0,4.0,0.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,1.0,0.0,3808.0,36.0,11.0,164.0,95051.0,2.0,7.8,1.0,0.0,0.0,0.0,0.0,1.0,1.0
0.0,1.0,0.0,0.0,1.0,0.0,3809.0,34.0,10.0,152.0,90089.0,2.0,6.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,1.0,0.0,3810.0,26.0,2.0,62.0,94080.0,4.0,1.6,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,1.0,0.0,3811.0,48.0,24.0,12.0,94707.0,4.0,1.0,1.0,89.0,0.0,0.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,1.0,0.0,3812.0,47.0,23.0,28.0,94061.0,4.0,0.6,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,1.0,0.0,0.0,1.0,0.0,3813.0,39.0,13.0,52.0,94720.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,1.0,0.0,0.0,1.0,0.0,3814.0,62.0,37.0,19.0,91343.0,3.0,1.3,2.0,97.0,0.0,0.0,0.0,1.0,0.0
0.0,1.0,0.0,0.0,1.0,0.0,3815.0,34.0,9.0,35.0,94304.0,3.0,1.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,1.0,0.0,3816.0,43.0,19.0,28.0,95053.0,4.0,0.3,1.0,96.0,0.0,0.0,0.0,1.0,0.0
0.0,1.0,0.0,0.0,1.0,0.0,3817.0,55.0,30.0,70.0,94904.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0
0.0,1.0,0.0,0.0,1.0,0.0,3818.0,65.0,40.0,140.0,92093.0,1.0,0.9,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,1.0,0.0,3819.0,26.0,0.0,102.0,94305.0,4.0,2.3,3.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,1.0,0.0,3820.0,57.0,27.0,50.0,93950.0,4.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,1.0,0.0,0.0,1.0,0.0,3821.0,32.0,7.0,61.0,94102.0,3.0,2.3,1.0,205.0,0.0,0.0,0.0,1.0,1.0
1.0,0.0,0.0,1.0,0.0,0.0,3822.0,35.0,9.0,188.0,92220.0,2.0,3.7,2.0,259.0,1.0,0.0,0.0,1.0,0.0
0.0,1.0,0.0,1.0,0.0,0.0,3824.0,49.0,25.0,44.0,94708.0,4.0,0.9,2.0,194.0,0.0,0.0,0.0,1.0,0.0
0.0,1.0,0.0,1.0,0.0,0.0,3825.0,25.0,-1.0,12.0,95064.0,4.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
0.0,1.0,0.0,1.0,0.0,0.0,3826.0,30.0,6.0,69.0,94305.0,4.0,3.4,1.0,188.0,0.0,0.0,0.0,0.0,1.0
0.0,1.0,0.0,1.0,0.0,0.0,3827.0,43.0,19.0,132.0,90089.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.0,0.0,1.0,0.0,0.0,3828.0,39.0,14.0,128.0,93943.0,2.0,3.9,1.0,196.0,0.0,0.0,0.0,1.0,0.0
0.0,1.0,0.0,1.0,0.0,0.0,3829.0,31.0,6.0,44.0,95616.0,4.0,0.8,1.0,122.0,0.0,0.0,0.0,1.0,0.0
0.0,1.0,0.0,1.0,0.0,0.0,3830.0,65.0,39.0,44.0,92038.0,1.0,0.5,3.0,0.0,0.0,0.0,0.0,1.0,1.0
0.0,1.0,0.0,1.0,0.0,0.0,3831.0,34.0,8.0,34.0,92130.0,2.0,2.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0
0.0,1.0,0.0,1.0,0.0,0.0,3832.0,37.0,12.0,132.0,90089.0,2.0,3.9,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.0,0.0,1.0,0.0,0.0,3833.0,62.0,38.0,158.0,90230.0,2.0,2.1,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,1.0,0.0,1.0,0.0,0.0,3834.0,33.0,9.0,83.0,93943.0,1.0,0.1,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,1.0,0.0,1.0,0.0,0.0,3835.0,48.0,22.0,28.0,94720.0,1.0,1.4,3.0,75.0,0.0,0.0,0.0,1.0,0.0
1.0,0.0,0.0,1.0,0.0,0.0,3836.0,33.0,9.0,131.0,90065.0,3.0,2.2,3.0,0.0,1.0,1.0,0.0,0.0,0.0
0.0,1.0,0.0,1.0,0.0,0.0,3837.0,45.0,19.0,31.0,95616.0,3.0,0.5,2.0,0.0,0.0,0.0,0.0,1.0,1.0
0.0,1.0,0.0,1.0,0.0,0.0,3838.0,44.0,19.0,40.0,92350.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,1.0,0.0,1.0,0.0,0.0,3839.0,37.0,11.0,71.0,94501.0,2.0,1.8,1.0,127.0,0.0,1.0,0.0,0.0,0.0
0.0,1.0,0.0,1.0,0.0,0.0,3840.0,31.0,5.0,42.0,93010.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,1.0,0.0,1.0,0.0,0.0,3841.0,56.0,31.0,35.0,95211.0,3.0,0.1,2.0,114.0,0.0,0.0,0.0,0.0,0.0
0.0,1.0,0.0,1.0,0.0,0.0,3842.0,30.0,4.0,81.0,94305.0,2.0,0.2,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,1.0,0.0,1.0,0.0,0.0,3843.0,61.0,35.0,91.0,95136.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,0.0,0.0,1.0,0.0,0.0,3844.0,32.0,7.0,129.0,94720.0,4.0,5.2,2.0,0.0,1.0,0.0,0.0,0.0,1.0
0.0,1.0,0.0,1.0,0.0,0.0,3845.0,51.0,27.0,75.0,95828.0,1.0,2.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.0,0.0,1.0,0.0,0.0,3846.0,26.0,1.0,54.0,94061.0,4.0,0.6,2.0,230.0,0.0,0.0,0.0,0.0,0.0
0.0,1.0,0.0,1.0,0.0,0.0,3847.0,31.0,5.0,43.0,94720.0,1.0,1.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.0,0.0,1.0,0.0,0.0,3848.0,43.0,18.0,94.0,94110.0,4.0,1.1,2.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.0,0.0,1.0,0.0,0.0,3849.0,57.0,32.0,84.0,93106.0,4.0,1.3,3.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,1.0,0.0,1.0,0.0,0.0,3850.0,42.0,18.0,34.0,92653.0,1.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,1.0,0.0,1.0,0.0,0.0,3851.0,48.0,23.0,15.0,94061.0,4.0,0.8,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,1.0,0.0,1.0,0.0,0.0,3852.0,46.0,21.0,99.0,90277.0,2.0,3.8,3.0,194.0,0.0,0.0,0.0,1.0,0.0
0.0,1.0,0.0,1.0,0.0,0.0,3853.0,33.0,7.0,15.0,92152.0,1.0,0.4,2.0,82.0,0.0,1.0,1.0,1.0,1.0
0.0,1.0,0.0,1.0,0.0,0.0,3854.0,45.0,21.0,83.0,94105.0,4.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,1.0,0.0,1.0,0.0,0.0,3855.0,31.0,6.0,83.0,94720.0,4.0,1.8,3.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,1.0,0.0,1.0,0.0,0.0,3856.0,42.0,18.0,143.0,95630.0,1.0,1.7,1.0,0.0,0.0,1.0,0.0,1.0,0.0
0.0,1.0,0.0,1.0,0.0,0.0,3857.0,56.0,30.0,81.0,90401.0,4.0,2.6,3.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,1.0,0.0,1.0,0.0,0.0,3858.0,63.0,39.0,39.0,91711.0,1.0,1.9,2.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.0,0.0,1.0,0.0,0.0,3859.0,42.0,18.0,158.0,92124.0,2.0,0.4,2.0,277.0,1.0,0.0,0.0,0.0,1.0
0.0,1.0,0.0,1.0,0.0,0.0,3860.0,50.0,24.0,62.0,90245.0,1.0,1.4,3.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.0,0.0,1.0,0.0,0.0,3861.0,31.0,6.0,64.0,92121.0,2.0,0.1,1.0,0.0,0.0,0.0,0.0,1.0,1.0
0.0,1.0,0.0,1.0,0.0,0.0,3862.0,65.0,40.0,29.0,90025.0,1.0,1.5,2.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.0,0.0,1.0,0.0,0.0,3863.0,60.0,34.0,64.0,94104.0,3.0,2.5,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,1.0,0.0,1.0,0.0,0.0,3864.0,34.0,10.0,21.0,91770.0,4.0,0.7,2.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,0.0,0.0,0.0,0.0,1.0,3865.0,62.0,32.0,142.0,95112.0,2.0,2.8,3.0,0.0,1.0,0.0,0.0,0.0,1.0
0.0,1.0,0.0,1.0,0.0,0.0,3866.0,56.0,30.0,64.0,93105.0,3.0,2.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.0,0.0,1.0,0.0,0.0,3867.0,51.0,25.0,40.0,91401.0,4.0,1.8,1.0,0.0,0.0,1.0,0.0,0.0,1.0
0.0,1.0,0.0,1.0,0.0,0.0,3868.0,44.0,19.0,61.0,94080.0,3.0,2.7,2.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.0,0.0,1.0,0.0,0.0,3869.0,41.0,16.0,44.0,92037.0,1.0,0.3,3.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.0,0.0,1.0,0.0,0.0,3870.0,43.0,16.0,78.0,95670.0,3.0,2.66666666666667,2.0,161.0,0.0,0.0,0.0,1.0,1.0
0.0,1.0,0.0,1.0,0.0,0.0,3871.0,25.0,0.0,25.0,94596.0,2.0,0.9,3.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.0,0.0,1.0,0.0,0.0,3872.0,40.0,16.0,125.0,91304.0,2.0,1.9,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,1.0,0.0,1.0,0.0,0.0,3873.0,53.0,29.0,63.0,94720.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,1.0,0.0,1.0,0.0,0.0,3874.0,54.0,30.0,54.0,94550.0,1.0,1.6,3.0,185.0,0.0,0.0,0.0,1.0,0.0
0.0,1.0,0.0,1.0,0.0,0.0,3875.0,36.0,12.0,92.0,94709.0,2.0,0.0,1.0,184.0,0.0,0.0,0.0,0.0,0.0
0.0,1.0,0.0,1.0,0.0,0.0,3876.0,26.0,2.0,119.0,95351.0,2.0,0.6,1.0,381.0,0.0,0.0,0.0,1.0,1.0
0.0,1.0,0.0,1.0,0.0,0.0,3877.0,35.0,11.0,40.0,91784.0,1.0,2.4,2.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,1.0,0.0,1.0,0.0,0.0,3878.0,29.0,4.0,41.0,93105.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.0,0.0,1.0,0.0,0.0,3879.0,35.0,11.0,81.0,92064.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
0.0,1.0,0.0,1.0,0.0,0.0,3880.0,28.0,4.0,101.0,95136.0,3.0,2.5,1.0,270.0,0.0,0.0,0.0,0.0,0.0
0.0,1.0,0.0,1.0,0.0,0.0,3881.0,48.0,24.0,25.0,90024.0,4.0,0.5,2.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.0,0.0,1.0,0.0,0.0,3882.0,46.0,20.0,55.0,91016.0,1.0,1.5,2.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,1.0,0.0,1.0,0.0,0.0,3883.0,31.0,7.0,43.0,92646.0,1.0,2.1,3.0,166.0,0.0,0.0,0.0,0.0,1.0
0.0,1.0,0.0,1.0,0.0,0.0,3884.0,40.0,16.0,98.0,94534.0,2.0,1.8,2.0,98.0,0.0,0.0,0.0,1.0,0.0
0.0,1.0,0.0,1.0,0.0,0.0,3885.0,27.0,1.0,112.0,91330.0,4.0,2.3,3.0,402.0,0.0,0.0,0.0,1.0,1.0
0.0,1.0,0.0,1.0,0.0,0.0,3886.0,32.0,2.0,69.0,93943.0,4.0,4.0,3.0,102.0,0.0,0.0,0.0,1.0,0.0
0.0,1.0,0.0,1.0,0.0,0.0,3887.0,65.0,41.0,79.0,95616.0,4.0,1.7,2.0,215.0,0.0,0.0,1.0,1.0,1.0
0.0,1.0,0.0,1.0,0.0,0.0,3888.0,25.0,-1.0,118.0,92634.0,2.0,7.2,1.0,0.0,0.0,1.0,0.0,1.0,0.0
0.0,1.0,0.0,1.0,0.0,0.0,3889.0,45.0,18.0,81.0,95133.0,3.0,2.66666666666667,2.0,251.0,0.0,0.0,0.0,1.0,1.0
0.0,1.0,0.0,1.0,0.0,0.0,3890.0,26.0,0.0,19.0,93014.0,1.0,0.1,2.0,121.0,0.0,0.0,0.0,1.0,0.0
0.0,1.0,0.0,1.0,0.0,0.0,3892.0,65.0,40.0,63.0,94701.0,3.0,0.5,2.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,1.0,0.0,1.0,0.0,0.0,3893.0,59.0,33.0,102.0,91763.0,2.0,1.4,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,1.0,0.0,1.0,0.0,0.0,3894.0,30.0,5.0,40.0,92521.0,4.0,1.7,2.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,1.0,0.0,1.0,0.0,0.0,3895.0,32.0,6.0,44.0,92886.0,1.0,0.3,1.0,81.0,0.0,0.0,0.0,1.0,1.0
0.0,1.0,0.0,1.0,0.0,0.0,3896.0,36.0,12.0,59.0,94104.0,3.0,2.0,1.0,216.0,0.0,0.0,0.0,0.0,0.0
0.0,1.0,0.0,1.0,0.0,0.0,3897.0,48.0,24.0,193.0,93940.0,2.0,6.66666666666667,1.0,0.0,0.0,0.0,1.0,1.0,1.0
0.0,1.0,0.0,1.0,0.0,0.0,3898.0,56.0,31.0,64.0,90245.0,2.0,2.3,3.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.0,0.0,1.0,0.0,0.0,3899.0,44.0,20.0,129.0,95929.0,2.0,3.3,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,1.0,0.0,1.0,0.0,0.0,3900.0,60.0,34.0,43.0,92697.0,1.0,1.4,1.0,0.0,0.0,0.0,0.0,1.0,1.0
0.0,1.0,0.0,1.0,0.0,0.0,3901.0,51.0,27.0,12.0,92834.0,3.0,0.4,1.0,0.0,0.0,1.0,1.0,1.0,1.0
0.0,1.0,0.0,1.0,0.0,0.0,3902.0,34.0,10.0,53.0,94107.0,3.0,2.6,2.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,1.0,0.0,1.0,0.0,0.0,3903.0,45.0,21.0,39.0,93305.0,2.0,2.1,3.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,1.0,0.0,1.0,0.0,0.0,3904.0,47.0,23.0,65.0,93943.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.0,0.0,1.0,0.0,0.0,3905.0,29.0,5.0,18.0,94122.0,1.0,0.4,3.0,94.0,0.0,0.0,0.0,1.0,1.0
0.0,1.0,0.0,1.0,0.0,0.0,3906.0,52.0,28.0,55.0,94596.0,1.0,1.6,3.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.0,0.0,1.0,0.0,0.0,3907.0,61.0,35.0,60.0,90245.0,1.0,2.5,3.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,1.0,0.0,1.0,0.0,0.0,3908.0,40.0,14.0,42.0,91330.0,2.0,0.3,1.0,187.0,0.0,0.0,0.0,1.0,0.0
0.0,1.0,0.0,1.0,0.0,0.0,3909.0,25.0,0.0,44.0,90638.0,3.0,0.1,2.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.0,0.0,1.0,0.0,0.0,3910.0,33.0,7.0,111.0,90245.0,2.0,1.3,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,1.0,0.0,1.0,0.0,0.0,3911.0,33.0,8.0,62.0,94596.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,1.0,0.0,1.0,0.0,0.0,3912.0,52.0,26.0,44.0,94025.0,2.0,0.8,3.0,148.0,0.0,0.0,0.0,0.0,1.0
0.0,1.0,0.0,1.0,0.0,0.0,3913.0,40.0,14.0,69.0,95348.0,1.0,1.5,3.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.0,0.0,1.0,0.0,0.0,3914.0,45.0,20.0,62.0,92064.0,3.0,0.8,3.0,172.0,0.0,0.0,0.0,1.0,0.0
0.0,1.0,0.0,1.0,0.0,0.0,3915.0,27.0,3.0,35.0,94080.0,1.0,1.8,2.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.0,0.0,1.0,0.0,0.0,3916.0,38.0,13.0,91.0,92037.0,1.0,2.8,1.0,0.0,0.0,0.0,0.0,1.0,1.0
0.0,1.0,0.0,1.0,0.0,0.0,3917.0,50.0,26.0,12.0,92121.0,1.0,0.2,1.0,96.0,0.0,0.0,0.0,0.0,0.0
0.0,1.0,0.0,1.0,0.0,0.0,3918.0,41.0,15.0,89.0,94608.0,3.0,0.1,1.0,292.0,0.0,0.0,0.0,1.0,0.0
0.0,1.0,0.0,1.0,0.0,0.0,3919.0,60.0,34.0,65.0,90024.0,4.0,1.7,2.0,0.0,0.0,1.0,0.0,1.0,0.0
0.0,1.0,0.0,0.0,0.0,1.0,3920.0,64.0,34.0,179.0,90024.0,2.0,4.5,3.0,400.0,1.0,0.0,0.0,0.0,0.0
